Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
6.415710000000000036e+03,3.289513999999999783e+02,9.444828000000001111e+02,7.546230999999999911e-01,8.450982999999998579e-01,-1.940425000000000066e+00,3.086130000000000262e-01,4.000000000000000000e+01,2.634844999999999882e+00
8.938102999999999156e+03,2.569313000000000216e+02,1.055924999999999955e+03,4.475339999999999874e-02,2.862116000000000104e-01,2.004105000000000025e+00,-9.724319999999999631e-01,5.000000000000000000e+01,1.796917000000000098e+00
9.025751000000000204e+03,3.105477999999999952e+02,1.849488000000000056e+03,4.898900999999999950e-01,4.125734999999999819e-01,-2.293479000000000045e+00,1.015792000000000028e+00,7.000000000000000000e+01,4.078479999999999883e+00
5.537644000000000233e+03,4.802937999999999761e+02,9.177716000000000349e+02,9.728624999999999634e-01,1.667098999999999942e-01,4.141548999999999925e-01,-1.361472000000000016e+00,9.000000000000000000e+01,2.257376999999999967e+00
5.562605999999999767e+03,3.400337999999999852e+02,6.705034000000000560e+02,2.292546000000000028e-01,6.376638000000000028e-01,-1.466169000000000056e+00,-2.861141000000000031e-02,7.000000000000000000e+01,2.937685999999999797e+00
6.008608000000000175e+03,2.370876000000000090e+02,1.889277000000000044e+03,8.815667000000000364e-01,4.255552000000000223e-01,-1.788491000000000053e+00,1.182671999999999946e+00,8.000000000000000000e+01,3.730256999999999934e+00
5.568606999999999971e+03,1.735099999999999909e+02,5.823339999999999463e+02,7.749922999999998563e-01,6.023374999999999702e-01,-3.353541999999999912e-01,-8.780006000000000199e-01,0.000000000000000000e+00,1.848872999999999989e+00
9.268850000000000364e+03,4.849304000000000201e+02,1.608021999999999935e+03,6.666052000000000088e-01,4.833136000000000099e-01,-1.970653999999999906e+00,1.127721999999999891e+00,2.000000000000000000e+01,2.212232999999999894e+00
9.339902000000000044e+03,3.885939999999999941e+02,1.496771999999999935e+03,3.623354999999999770e-01,8.302422999999999886e-01,-2.682946999999999971e+00,6.186551999999999607e-01,3.000000000000000000e+01,4.393454000000000192e+00
9.232192999999999302e+03,4.696252000000000066e+02,1.323781999999999925e+03,5.384693999999999869e-01,2.218440000000000134e-01,3.055381000000000125e+00,1.588786000000000087e-01,5.000000000000000000e+01,1.897458000000000089e+00
9.358250000000000000e+03,1.427489999999999952e+02,1.721075000000000045e+03,8.436145000000000449e-01,1.979172999999999905e-01,-2.125904999999999934e+00,1.340284000000000031e+00,6.000000000000000000e+01,3.533980999999999817e+00
6.042471999999999753e+03,1.010918000000000063e+02,1.385413999999999987e+03,3.760991999999999807e-02,1.430777000000000021e-01,5.716352000000000100e-01,-5.534234000000000098e-01,2.000000000000000000e+01,2.657890999999999782e+00
7.107814000000000306e+03,4.931415999999999826e+02,1.009428999999999974e+03,9.586820000000000341e-01,6.288154000000000243e-01,-2.667085000000000150e+00,-1.507849999999999913e+00,2.000000000000000000e+01,1.507486000000000104e+00
9.263465000000000146e+03,4.560695999999999799e+02,7.232532999999998538e+02,5.581146000000000162e-01,3.033812000000000175e-01,-1.884508000000000072e+00,-4.435962999999999989e-01,2.000000000000000000e+01,1.947222999999999926e+00
8.234704999999999927e+03,3.868389000000000237e+02,1.539125000000000000e+03,5.604660000000000197e-01,9.098100999999999550e-01,-2.396708999999999978e+00,-1.546964999999999923e+00,8.000000000000000000e+01,4.127946999999999811e+00
6.834886000000000422e+03,3.751691999999999894e+02,1.562104000000000042e+03,3.868452000000000002e-02,4.779451000000000116e-01,-1.817593999999999932e+00,-1.341720999999999941e+00,1.000000000000000000e+01,1.872554999999999970e+00
5.976002000000000407e+03,3.743691000000000031e+02,1.395583000000000084e+03,2.561809999999999921e-01,7.689567999999999959e-01,-8.499411000000000049e-01,-7.508776999999999813e-02,2.000000000000000000e+01,2.802674999999999805e+00
6.956260000000000218e+03,2.752808999999999742e+02,1.024071999999999889e+03,7.007630999999999721e-01,9.003544999999998355e-01,4.020541000000000254e-01,1.087018000000000040e+00,2.000000000000000000e+01,2.085045000000000037e+00
7.978020999999998821e+03,1.489046999999999912e+02,8.815003000000000384e+02,6.619766000000000539e-02,3.050805999999999796e-01,-1.721940000000000026e+00,1.070780000000000065e+00,8.000000000000000000e+01,4.793192999999999593e+00
7.360958999999999833e+03,4.744741000000000213e+02,8.294189999999999827e+02,9.522388000000000519e-01,7.482143999999998352e-01,1.263795000000000002e+00,1.554653999999999980e+00,5.000000000000000000e+01,3.072159000000000084e+00
6.701796000000000276e+03,4.111211000000000126e+02,1.882083000000000084e+03,3.683636000000000132e-01,2.890370999999999913e-01,2.965161999999999853e+00,1.463910999999999962e+00,2.000000000000000000e+01,2.493364999999999831e+00
8.084597999999999956e+03,3.272191000000000258e+02,1.829653000000000020e+03,8.907017999999999880e-01,7.679137999999998687e-01,-2.765604000000000173e+00,2.224874000000000018e-01,6.000000000000000000e+01,2.891741999999999813e+00
5.888899999999999636e+03,4.614003000000000156e+02,1.624717000000000098e+03,1.047098000000000056e-01,7.007676999999999934e-01,-1.347164000000000028e+00,-7.472556000000000198e-01,0.000000000000000000e+00,2.404656000000000127e+00
5.760345000000000255e+03,4.295640999999999963e+02,4.669540000000000077e+02,7.331995000000000040e-01,5.020786000000000415e-01,-4.363244000000000011e-01,9.704003000000002155e-01,1.000000000000000000e+01,1.569199000000000011e+00
7.589894000000000233e+03,4.906134999999999877e+02,6.166834000000000060e+02,1.968376000000000015e-01,5.896903000000000006e-01,3.104772000000000087e+00,-8.271905000000000507e-01,7.000000000000000000e+01,1.451886999999999928e+00
9.023808999999999287e+03,4.590181000000000040e+02,1.321718000000000075e+03,4.053135999999999961e-01,9.803115999999999497e-01,3.796573999999999782e-01,-2.124875999999999987e-01,3.000000000000000000e+01,3.101605999999999863e+00
6.197786000000000058e+03,4.094848000000000070e+02,1.117317999999999984e+03,7.713906000000000374e-01,4.292264000000000079e-01,-3.106920000000000237e-01,-1.398652000000000006e+00,3.000000000000000000e+01,1.930787999999999949e+00
7.502271999999999935e+03,1.233080999999999960e+02,9.736717999999999620e+02,2.537711000000000272e-01,5.094883000000000051e-01,-2.043446999999999902e-01,-7.232728000000000490e-01,1.000000000000000000e+01,2.571794000000000135e+00
5.553695999999999913e+03,3.433222000000000094e+02,1.817569999999999936e+03,5.399077000000000043e-02,8.750170999999999921e-01,1.646279000000000048e+00,1.517211000000000087e+00,5.000000000000000000e+01,5.059548999999999630e+00
8.626726000000000568e+03,2.781856999999999971e+02,1.261077999999999975e+03,8.342716000000000021e-01,4.745662999999999965e-01,2.879727999999999732e-01,9.623773000000002131e-01,9.000000000000000000e+01,2.122614000000000001e+00
9.031685999999999694e+03,3.045538999999999987e+02,9.475635999999999513e+02,1.358541000000000054e-01,3.465098999999999818e-01,-1.233835000000000015e+00,-8.279659999999998687e-01,6.000000000000000000e+01,3.212724000000000135e+00
8.272829999999999927e+03,1.929960000000000093e+02,2.988929999999999723e+02,3.562549000000000271e-02,9.457037000000000360e-01,-1.562720000000000109e+00,6.163809999999999567e-01,5.000000000000000000e+01,3.034536999999999818e+00
7.019106999999999971e+03,4.266992000000000189e+02,1.088083000000000084e+03,2.138993999999999895e-01,7.851392999999999844e-01,-2.520240999999999953e+00,1.170490999999999948e+00,2.000000000000000000e+01,4.144218000000000401e+00
8.373667999999997846e+03,1.782196000000000140e+02,5.222868999999999460e+02,2.247065000000000035e-01,9.526647999999999783e-01,2.914584000000000064e+00,-1.049147000000000052e+00,2.000000000000000000e+01,1.403075999999999990e+00
7.093056999999999789e+03,2.905982000000000198e+02,1.061300999999999931e+03,2.615293000000000201e-01,3.525796999999999959e-01,-4.469036000000000119e-01,3.437641000000000308e-02,2.000000000000000000e+01,2.825746999999999787e+00
9.381933999999999287e+03,1.318020999999999958e+02,3.688643000000000143e+02,2.906354999999999911e-01,7.233743000000000256e-01,2.496510999999999925e+00,-1.460110000000000019e-01,9.000000000000000000e+01,1.455689999999999928e+00
6.407840000000000146e+03,3.254707000000000221e+02,1.331205999999999904e+03,4.249820999999999738e-01,6.563105000000000189e-01,1.786766999999999994e+00,-1.670379999999999920e-01,2.000000000000000000e+01,2.712280999999999942e+00
8.887849000000000160e+03,2.144610999999999876e+02,1.318642000000000053e+03,4.956587000000000076e-01,3.624483000000000010e-01,-8.803395999999999999e-01,7.563455999999998403e-01,9.000000000000000000e+01,2.437136000000000191e+00
7.215886999999998807e+03,3.579422000000000139e+02,5.876583000000000538e+02,1.076275000000000009e-01,2.393686999999999898e-01,1.712601000000000040e+00,2.563644999999999952e-01,5.000000000000000000e+01,2.450543000000000138e+00
6.815403000000000247e+03,3.366653999999999769e+02,1.210429000000000087e+03,2.442011000000000043e-01,5.027258999999999478e-01,-1.502038999999999902e+00,1.338613999999999971e+00,0.000000000000000000e+00,1.762291000000000052e+00
8.491876000000000204e+03,1.285075999999999965e+02,9.193653000000000475e+02,2.753667000000000198e-01,2.603257999999999961e-01,3.200512999999999830e-01,3.718658000000000241e-01,3.000000000000000000e+01,2.025255000000000027e+00
6.367895999999999731e+03,3.453996000000000208e+02,1.448218000000000075e+03,8.503764000000000323e-01,8.632505000000000317e-01,2.405949000000000115e+00,3.409310999999999869e-01,0.000000000000000000e+00,2.338767999999999958e+00
6.432466000000000349e+03,4.812651000000000181e+02,1.226646999999999935e+03,5.932433999999999763e-01,5.823055999999999788e-01,-1.455519000000000007e+00,-8.041892000000000484e-01,6.000000000000000000e+01,2.920720000000000205e+00
6.306547999999999774e+03,1.923403000000000134e+02,2.013728999999999871e+02,7.851283000000000012e-01,3.406088999999999922e-01,1.821587000000000067e+00,-1.539714999999999945e+00,4.000000000000000000e+01,2.574265000000000025e+00
7.663613999999998668e+03,4.791598999999999933e+02,6.129367999999999483e+02,4.311348999999999876e-01,1.206638000000000016e-01,2.704609000000000041e+00,2.845547999999999966e-01,1.000000000000000000e+01,2.764384999999999870e+00
8.398737999999997555e+03,1.321653000000000020e+02,1.218663999999999987e+03,7.112332999999999572e-01,8.683138000000000245e-01,1.665767999999999915e+00,-3.883362000000000203e-01,0.000000000000000000e+00,2.550215999999999816e+00
8.686363999999997759e+03,3.903645999999999958e+02,1.796451000000000022e+03,4.834932000000000119e-01,8.909061999999999815e-01,1.381780999999999926e+00,-7.460854999999998460e-01,4.000000000000000000e+01,2.953246000000000038e+00
8.209524999999997817e+03,3.157176999999999794e+02,1.806651000000000067e+03,3.016355000000000008e-01,1.231408999999999976e-01,-4.665052000000000088e-01,9.107674999999999521e-01,7.000000000000000000e+01,1.653780000000000028e+00
9.374657999999999447e+03,2.371982999999999890e+02,1.182921000000000049e+03,8.998068000000000177e-01,1.320990999999999971e-01,1.538688000000000056e+00,-1.455027999999999988e+00,1.000000000000000000e+01,1.185062000000000060e+00
8.039417000000000371e+03,4.430932999999999993e+02,1.794142000000000053e+03,1.036707000000000045e-01,9.890756000000000547e-01,-2.189306000000000196e+00,8.419503999999999877e-01,4.000000000000000000e+01,5.104706000000000188e+00
7.748635000000000218e+03,1.570621999999999900e+02,1.218744999999999891e+03,3.568954999999999766e-01,1.388695000000000068e-01,-3.187467999999999968e-01,6.640538000000000083e-04,7.000000000000000000e+01,1.920724000000000098e+00
6.251775999999999840e+03,3.947423000000000002e+02,8.469011000000000422e+02,6.889224999999999932e-01,7.861451999999999884e-01,-1.322680999999999996e+00,-1.380106000000000055e+00,8.000000000000000000e+01,4.931949999999999612e+00
5.851073999999999614e+03,2.777015999999999849e+02,5.885562999999999647e+02,4.635757000000000072e-02,3.886338999999999766e-01,7.481094000000000632e-02,-6.260921999999999876e-01,7.000000000000000000e+01,2.628247000000000000e+00
7.065462000000000444e+03,4.463998000000000275e+02,5.969456999999999880e+02,4.018375999999999892e-02,7.387046999999999919e-01,2.606230000000000047e+00,1.418619000000000074e+00,1.000000000000000000e+01,2.905565000000000175e+00
6.948322000000000116e+03,1.098187999999999960e+02,7.684809000000000196e+02,4.180516000000000232e-01,3.254131000000000107e-01,-1.552853000000000039e+00,-1.650839000000000056e-01,9.000000000000000000e+01,2.595654999999999824e+00
6.682206000000000131e+03,1.570456000000000074e+02,1.892770999999999958e+03,4.650306000000000162e-01,9.057315999999999701e-01,2.813975000000000115e+00,1.209824000000000011e+00,0.000000000000000000e+00,2.334989000000000203e+00
8.260208000000000538e+03,2.538280000000000030e+02,5.306450999999999567e+02,2.715523000000000242e-01,9.344538000000000011e-01,-1.880246000000000084e+00,-3.247823000000000238e-01,4.000000000000000000e+01,2.628089999999999815e+00
6.882905999999999949e+03,4.239859000000000151e+02,1.417461000000000013e+03,7.128216000000000552e-01,4.646199999999999775e-01,-2.729909999999999837e+00,-1.144706000000000001e+00,6.000000000000000000e+01,1.461016000000000092e+00
6.822161000000000058e+03,4.559775000000000205e+02,1.601415999999999940e+03,1.999423999999999993e-02,7.794691000000000258e-01,-1.066554000000000002e+00,3.918660000000000025e-03,1.000000000000000000e+01,2.891084000000000209e+00
6.627710000000000036e+03,2.685978000000000065e+02,5.329211000000000240e+02,5.385588000000000042e-01,6.759123999999999688e-01,-5.980714999999999781e-01,-5.690454000000000345e-01,3.000000000000000000e+01,2.731371999999999911e+00
7.848284999999999854e+03,4.047970000000000255e+02,1.927019999999999982e+03,9.638951000000000047e-01,2.499944000000000055e-01,-2.039614999999999956e+00,1.376962999999999937e+00,8.000000000000000000e+01,3.341374000000000066e+00
9.402649999999999636e+03,2.035184000000000140e+02,6.229414000000000442e+02,7.640708999999999973e-01,1.544300000000000117e-01,-2.238173999999999886e+00,-9.880744000000000193e-01,7.000000000000000000e+01,1.714536000000000060e+00
6.760869999999999891e+03,3.870785000000000196e+02,5.936661000000000286e+02,6.888693000000000177e-01,7.875412000000000523e-01,1.524173000000000000e+00,-1.413972999999999924e+00,4.000000000000000000e+01,3.528840000000000199e+00
6.927253999999999905e+03,3.837821000000000140e+02,2.665513000000000261e+02,3.334861000000000075e-02,4.733959999999999835e-01,1.275506999999999946e+00,-4.690291999999999795e-01,8.000000000000000000e+01,2.604639000000000149e+00
5.869420000000000073e+03,2.222854000000000099e+02,1.878375999999999976e+03,5.687560000000000393e-01,4.959637000000000073e-01,2.569636000000000142e-01,2.069987000000000077e-01,4.000000000000000000e+01,2.234872999999999887e+00
9.495762000000000626e+03,2.126057999999999879e+02,4.880432000000000130e+02,8.202089999999998549e-01,4.564322000000000101e-01,3.276393000000000222e-01,4.177646999999999888e-01,5.000000000000000000e+01,1.657723000000000058e+00
6.668681999999999789e+03,2.248945999999999970e+02,5.514186999999999443e+02,2.215059000000000056e-01,4.773493999999999793e-01,1.689626000000000072e+00,-1.237340000000000106e+00,0.000000000000000000e+00,1.756361000000000061e+00
8.874326999999997497e+03,2.894823999999999842e+02,1.358866999999999962e+03,6.972817999999999516e-01,1.061701000000000034e-01,1.732086000000000015e+00,-8.356384000000000034e-01,6.000000000000000000e+01,1.823538000000000103e+00
6.802408999999999651e+03,3.779467999999999961e+02,4.280928999999999860e+02,4.733834000000000097e-01,5.292366999999999905e-02,-1.850414000000000003e+00,7.142741000000000229e-01,5.000000000000000000e+01,2.015930000000000000e+00
6.070899000000000342e+03,1.880595999999999890e+02,9.762063000000000557e+02,7.242564000000000224e-01,5.254465000000000385e-01,-9.688206999999999791e-01,9.401524999999999466e-02,7.000000000000000000e+01,2.196798999999999946e+00
6.361349000000000160e+03,3.092611999999999739e+02,9.491280000000000427e+02,8.788667999999998370e-01,8.579501000000000488e-01,-2.529840000000000089e+00,1.273301000000000016e+00,6.000000000000000000e+01,3.696423999999999932e+00
6.281882999999999811e+03,3.686001999999999725e+02,1.049603000000000065e+03,2.820551000000000030e-01,6.291453000000000184e-01,-1.127580999999999944e+00,-9.101604000000000638e-02,6.000000000000000000e+01,2.668051999999999868e+00
